a,b,c,d,n
-0.08412928134202957,-0.004061050713062286,0.9964466094970703,-0.37089812755584717,595.0
-0.08186124265193939,-0.0016226349398493767,0.9966424703598022,-0.3709332346916199,596.0
-0.0814974382519722,-0.0069566164165735245,0.9966493248939514,-0.3707472085952759,588.0
-0.08422461897134781,-0.004121136851608753,0.9964382648468018,-0.3707551658153534,598.0
-0.08300226181745529,-0.005454359110444784,0.9965344667434692,-0.37085777521133423,590.0
-0.08322685956954956,-0.0048855142667889595,0.9965187311172485,-0.37081074714660645,588.0
-0.0844067856669426,-0.0031866710633039474,0.9964262843132019,-0.37093019485473633,596.0
-0.0840245932340622,-0.004114436451345682,0.9964551329612732,-0.3709525465965271,590.0
-0.08144853264093399,-0.0020264966879040003,0.996675431728363,-0.370892733335495,596.0
-0.08386113494634628,-0.003203920554369688,0.9964722394943237,-0.37096795439720154,583.0
-0.08191066235303879,0.0009620916098356247,0.9966391324996948,-0.3708771765232086,585.0
-0.083825021982193,-0.002749250503256917,0.9964767098426819,-0.37096884846687317,583.0
-0.08362942188978195,-0.0052808597683906555,0.9964828491210938,-0.37083959579467773,584.0
-0.08418378978967667,-0.005381898023188114,0.9964357018470764,-0.370840847492218,592.0
-0.08440805226564407,-0.004056938923895359,0.996423065662384,-0.37076228857040405,578.0
-0.08438444137573242,-0.0026538316160440445,0.9964297413825989,-0.37086135149002075,590.0
-0.07578343152999878,-0.009329388849437237,0.9970806837081909,-0.3704928159713745,621.0
-0.07655040174722672,-0.006276192609220743,0.9970459938049316,-0.37057173252105713,618.0
-0.07259432226419449,-0.00756214652210474,0.9973328113555908,-0.3703843355178833,615.0
-0.07823386788368225,-0.012624693103134632,0.9968551397323608,-0.3703395426273346,621.0
-0.07411830127239227,-0.009516367688775063,0.9972041249275208,-0.37042680382728577,617.0
-0.07413052767515182,-0.009408341720700264,0.9972041249275208,-0.37038612365722656,628.0
-0.07452467828989029,-0.00842615682631731,0.9971835613250732,-0.3704056143760681,615.0
-0.07281111180782318,-0.010809963569045067,0.9972870945930481,-0.370441198348999,627.0
-0.07445355504751205,-0.007785841356962919,0.9971941113471985,-0.37042805552482605,624.0
-0.07586023211479187,-0.00946938805282116,0.9970735311508179,-0.37046200037002563,619.0
-0.07354985922574997,-0.0027661386411637068,0.9972876906394958,-0.3705589473247528,616.0
-0.06929013133049011,-0.006983383558690548,0.9975721836090088,-0.3702473044395447,610.0
-0.07644165307283401,-0.008829168975353241,0.997035026550293,-0.37043532729148865,611.0
-0.0750485211610794,-0.007646198850125074,0.9971505403518677,-0.37051188945770264,618.0
-0.07567353546619415,-0.007402320858091116,0.9971051812171936,-0.3705637753009796,622.0
-0.07429525256156921,-0.010370873846113682,0.9971823692321777,-0.3704792857170105,618.0
-0.07372407615184784,-0.0015011326177045703,0.9972774982452393,-0.37046942114830017,616.0
-0.0759822428226471,-0.008490956388413906,0.9970729947090149,-0.3705647885799408,618.0
-0.0733700767159462,-0.0025365061592310667,0.9973015189170837,-0.370442271232605,623.0
-0.07551439851522446,-0.006007587071508169,0.997126579284668,-0.3704949915409088,619.0
-0.07180210202932358,-0.0027319469954818487,0.9974151849746704,-0.3723422884941101,636.0
-0.06504787504673004,-0.002445538993924856,0.997879147529602,-0.3719228506088257,620.0
-0.06877398490905762,-0.003910997416824102,0.9976245760917664,-0.372371643781662,633.0
-0.06968332082033157,-0.00021893795928917825,0.9975691437721252,-0.37221843004226685,631.0
-0.06945949792861938,-0.0016390213277190924,0.9975834488868713,-0.37224647402763367,633.0
-0.07344424724578857,-0.003093648236244917,0.9972944855690002,-0.37235647439956665,639.0
-0.07144264131784439,-0.004892713390290737,0.9974327087402344,-0.37231454253196716,643.0
-0.07373001426458359,-0.00526801310479641,0.9972643256187439,-0.372237890958786,636.0
-0.07113295048475266,-0.0013868901878595352,0.9974659085273743,-0.37227240204811096,635.0
-0.06779468804597855,-0.0058054798282682896,0.9976823925971985,-0.37225231528282166,639.0
-0.07256537675857544,-0.00520275067538023,0.9973500967025757,-0.37220749258995056,633.0
-0.07020042091608047,-0.004146900959312916,0.9975243210792542,-0.37242043018341064,641.0
-0.07142595201730728,-0.003727009054273367,0.997438907623291,-0.3724600672721863,634.0
-0.07132436335086823,-0.005465058144181967,0.9974381923675537,-0.3724171221256256,645.0
-0.06784486025571823,-0.003250802168622613,0.9976906180381775,-0.372038334608078,621.0
-0.0722694844007492,-0.0038130583707243204,0.997377872467041,-0.37225326895713806,639.0
-0.0707077905535698,-0.004368529189378023,0.9974875450134277,-0.37244540452957153,645.0
-0.07063304632902145,-0.0032958758529275656,0.9974969029426575,-0.3723434805870056,633.0
-0.07275653630495071,-0.0061358492821455,0.997330904006958,-0.3725397288799286,637.0
-0.06834098696708679,-0.009882205165922642,0.9976130723953247,-0.3721289336681366,638.0
-0.07330669462680817,-0.006092519033700228,0.997290849685669,-0.37240511178970337,632.0
-0.07136262953281403,-0.0019940598867833614,0.9974483847618103,-0.3726934492588043,644.0
-0.06882156431674957,-0.007167532574385405,0.9976032972335815,-0.37225937843322754,633.0
-0.06608140468597412,-0.0035668963100761175,0.9978078603744507,-0.37218695878982544,626.0
-0.06993423402309418,-0.007358259987086058,0.9975244998931885,-0.372162789106369,636.0
-0.07204104959964752,-0.0019736967515200377,0.9973996877670288,-0.37257635593414307,639.0
-0.07150766253471375,0.00013804176705889404,0.9974400997161865,-0.3724145293235779,631.0
-0.07067292928695679,2.649897851370042e-06,0.9974995255470276,-0.37244734168052673,633.0
-0.07419811934232712,-0.005516970530152321,0.99722820520401,-0.37215089797973633,636.0
-0.07542971521615982,0.0012593780411407351,0.9971503615379333,-0.37198299169540405,652.0
-0.07048489898443222,-0.005494881421327591,0.9974976778030396,-0.37247133255004883,630.0
-0.06944827735424042,-0.0059628975577652454,0.9975677728652954,-0.37240031361579895,633.0
-0.07140997797250748,-0.004010649397969246,0.9974389672279358,-0.3723811209201813,639.0
-0.06937311589717865,-0.0033804175909608603,0.9975850582122803,-0.37252721190452576,643.0
-0.07208568602800369,-0.0051759518682956696,0.9973849654197693,-0.3723715543746948,633.0
-0.07254344969987869,-0.0014966243179515004,0.9973641037940979,-0.372632771730423,633.0
-0.07232754677534103,-0.0021343985572457314,0.9973786473274231,-0.3725084066390991,631.0
-0.07130996882915497,-0.0003677333297673613,0.9974541068077087,-0.3725048303604126,614.0
-0.07261067628860474,-0.004708644933998585,0.9973492622375488,-0.3723636865615845,619.0
-0.06976312398910522,-0.006361518055200577,0.9975433349609375,-0.37225836515426636,631.0
-0.06504610925912857,-0.007314513903111219,0.9978554248809814,-0.37275728583335876,652.0
-0.06237197667360306,-0.010178927332162857,0.9980010390281677,-0.37249574065208435,658.0
-0.06336826086044312,-0.012339670211076736,0.9979138970375061,-0.3727233409881592,647.0
-0.06290320307016373,-0.005316274240612984,0.9980055093765259,-0.37250906229019165,654.0
-0.06132182106375694,-0.00876727607101202,0.9980795383453369,-0.37231889367103577,657.0
-0.06503494828939438,-0.007939496077597141,0.9978514313697815,-0.3727216422557831,658.0
-0.06380891799926758,-0.011691882275044918,0.9978936910629272,-0.3726353049278259,670.0
-0.06610909104347229,-0.010166452266275883,0.9977605938911438,-0.37226611375808716,654.0
-0.06438041478395462,-0.00958052184432745,0.9978795051574707,-0.372790664434433,664.0
-0.05821928754448891,-0.008897282183170319,0.9982641935348511,-0.3722047209739685,648.0
-0.06483345478773117,-0.010729310102760792,0.9978384375572205,-0.37264537811279297,658.0
-0.06277501583099365,-0.011044098995625973,0.9979665875434875,-0.37260109186172485,649.0
-0.0637645423412323,-0.006193975917994976,0.9979457259178162,-0.3726135194301605,663.0
-0.06342008709907532,-0.011457078158855438,0.9979211688041687,-0.37250038981437683,654.0
-0.06070125848054886,-0.005572555121034384,0.9981403946876526,-0.37250107526779175,647.0
-0.06001870334148407,-0.002985376864671707,0.9981927871704102,-0.37240123748779297,652.0
-0.06238364055752754,-0.009813105687499046,0.9980040192604065,-0.3725282847881317,649.0
-0.0586799681186676,-0.007807656191289425,0.9982463121414185,-0.37226366996765137,641.0
-0.06300600618124008,-0.0079445019364357,0.9979815483093262,-0.37270817160606384,654.0
-0.06216653808951378,-0.0028044534847140312,0.9980617761611938,-0.37255623936653137,649.0
-0.0634119063615799,-0.006431980058550835,0.9979667067527771,-0.37242114543914795,628.0
-0.06522437185049057,-0.006875297520309687,0.9978469610214233,-0.3725767731666565,642.0
-0.06660164892673492,-0.006337085273116827,0.9977595806121826,-0.3726252615451813,639.0
-0.06182968243956566,-0.004916768055409193,0.9980745911598206,-0.37237533926963806,636.0
-0.0653391033411026,-0.003480156185105443,0.9978570938110352,-0.37258675694465637,648.0
-0.06521499902009964,-0.004738427698612213,0.9978600144386292,-0.37259435653686523,643.0
-0.0640985444188118,-0.00488834735006094,0.9979315996170044,-0.37248191237449646,650.0
-0.06282196193933487,-0.00830245390534401,0.9979901909828186,-0.37228643894195557,638.0
-0.061022061854600906,-0.0032374002039432526,0.9981310963630676,-0.37240299582481384,636.0
-0.06251467019319534,-0.006892052013427019,0.9980202317237854,-0.37235280871391296,628.0
-0.06391309946775436,-0.0059510827995836735,0.9979377388954163,-0.37255731225013733,635.0
-0.06471522152423859,-0.004128950648009777,0.9978951811790466,-0.3725574016571045,643.0
-0.06283324211835861,-0.005262432154268026,0.9980102181434631,-0.37242040038108826,636.0
-0.06536368280649185,-0.008370859548449516,0.9978263974189758,-0.37251874804496765,642.0
-0.0616963692009449,-0.0047232178039848804,0.9980838298797607,-0.3722367286682129,624.0
-0.059284571558237076,-0.008919132873415947,0.9982012510299683,-0.37211254239082336,638.0
-0.06323856115341187,-0.01111364271491766,0.9979365468025208,-0.37217772006988525,642.0
-0.0653592124581337,-0.0027012464124709368,0.9978581070899963,-0.37265485525131226,645.0
-0.06416644901037216,-0.004538391251116991,0.9979288578033447,-0.3726065456867218,642.0
-0.0650763139128685,-0.004286827053874731,0.9978710412979126,-0.37263211607933044,646.0
-0.06298447400331497,-0.0022212511394172907,0.9980120062828064,-0.3732631802558899,617.0
-0.059439413249492645,-0.004529095254838467,0.9982216954231262,-0.37312933802604675,629.0
-0.057907018810510635,-0.006238206755369902,0.9983025193214417,-0.3730965852737427,630.0
-0.06159641966223717,-0.0028559190686792135,0.9980970621109009,-0.37334439158439636,633.0
-0.05998814478516579,-0.008159538730978966,0.9981657266616821,-0.3730488717556,624.0
-0.05553634464740753,-0.009434479288756847,0.9984121322631836,-0.37287771701812744,623.0
-0.06047362834215164,-0.004821284208446741,0.9981581568717957,-0.3732154965400696,635.0
-0.0593513548374176,-0.006368102040141821,0.9982168674468994,-0.3731785714626312,617.0
-0.060759030282497406,-0.004878385458141565,0.9981405735015869,-0.37329956889152527,636.0
-0.06139735132455826,-0.007627516519278288,0.9980842471122742,-0.3732413053512573,637.0
-0.05952388420701027,-0.007857303135097027,0.9981959462165833,-0.37305039167404175,626.0
-0.06199357658624649,-0.00029656151309609413,0.9980764985084534,-0.3729289174079895,630.0
-0.0600837878882885,-0.004224240314215422,0.9981843829154968,-0.37315893173217773,625.0
-0.06217271462082863,-0.008996845223009586,0.9980248808860779,-0.37346410751342773,648.0
-0.06092799827456474,-0.004061725456267595,0.9981338977813721,-0.3732461631298065,651.0
-0.05937638133764267,-0.005584116093814373,0.9982200264930725,-0.3731580376625061,624.0
-0.06135845184326172,-0.0052754986099898815,0.9981018900871277,-0.37331247329711914,638.0
-0.05907154828310013,-0.004004551097750664,0.9982457756996155,-0.3730385899543762,629.0
-0.058207545429468155,-0.0031173524912446737,0.9982995986938477,-0.37298619747161865,624.0
-0.05822860822081566,-0.0032411003485322,0.9982979893684387,-0.3730241358280182,625.0
-0.06397639214992523,-0.00390271982178092,0.9979437589645386,-0.3739156126976013,626.0
-0.06402317434549332,-0.002426307648420334,0.9979454278945923,-0.3739842176437378,631.0
-0.06171068921685219,-0.006567174568772316,0.9980724453926086,-0.3736855089664459,634.0
-0.0627768263220787,-0.004593001212924719,0.9980170726776123,-0.37381333112716675,632.0
-0.06203298643231392,-0.0026976950466632843,0.998070478439331,-0.3737846910953522,618.0
-0.06443480402231216,-0.0024437610991299152,0.9979189038276672,-0.3739998936653137,636.0
-0.06251756101846695,-0.00420388113707304,0.9980350136756897,-0.3737678825855255,632.0
-0.06302852928638458,-0.0031447329092770815,0.9980067610740662,-0.37379851937294006,640.0
-0.06507176160812378,-0.0024644520599395037,0.9978774785995483,-0.37393656373023987,627.0
-0.06445620208978653,0.0009530081879347563,0.997920036315918,-0.37393075227737427,632.0
-0.061566971242427826,-0.008715611882507801,0.9980648756027222,-0.37360092997550964,636.0
-0.06481116265058517,-0.0006458760472014546,0.9978973865509033,-0.3739396929740906,622.0
-0.06357070058584213,-0.0069293854758143425,0.9979532957077026,-0.3737659752368927,619.0
-0.0644109696149826,-0.004594557452946901,0.9979128837585449,-0.3739341199398041,638.0
-0.0640442818403244,-0.004650462884455919,0.9979361891746521,-0.37384822964668274,622.0
-0.06311362981796265,-0.0055439407005906105,0.9979909062385559,-0.3738275170326233,622.0
-0.0635814219713211,0.0015273705357685685,0.9979754686355591,-0.37400364875793457,625.0
-0.059102822095155716,-0.002243917901068926,0.9982494115829468,-0.3734985589981079,623.0
-0.06030239537358284,-0.007625878322869539,0.9981510639190674,-0.3736351430416107,619.0
-0.06320706754922867,-0.003042440162971616,0.9979957938194275,-0.37381091713905334,623.0
-0.07446156442165375,0.0012125186622142792,0.9972231388092041,-0.37408652901649475,628.0
-0.07357283681631088,0.0004726154438685626,0.997289776802063,-0.374218225479126,635.0
-0.07470231503248215,-0.003675172571092844,0.9971991181373596,-0.3742460012435913,628.0
-0.07121006399393082,-0.0020299742463976145,0.9974592924118042,-0.3741205334663391,632.0
-0.07418612390756607,-0.001553331851027906,0.9972431659698486,-0.37421151995658875,626.0
-0.07413816452026367,0.004302364308387041,0.9972386956214905,-0.3743991553783417,641.0
-0.07292445003986359,0.0008382960222661495,0.9973371028900146,-0.3741987347602844,630.0
-0.07490941137075424,-0.00157637195661664,0.9971891045570374,-0.3742523789405823,633.0
-0.07515277713537216,-0.0024916473776102066,0.9971688985824585,-0.37429749965667725,647.0
-0.07412831485271454,-0.0028473176062107086,0.997244656085968,-0.3741835057735443,633.0
-0.0753524973988533,-0.0016467272071167827,0.9971556067466736,-0.374202162027359,643.0
-0.0745067447423935,-0.0030987306963652372,0.997215747833252,-0.37435540556907654,638.0
-0.0740271583199501,-0.0027279863134026527,0.9972525238990784,-0.3742017447948456,637.0
-0.07910827547311783,-0.011972898617386818,0.9967941641807556,-0.3738536536693573,638.0
-0.07148436456918716,-0.004602927248924971,0.9974310398101807,-0.37403684854507446,631.0
-0.07304420322179794,-0.001650131307542324,0.9973273873329163,-0.3741636872291565,634.0
-0.07151481509208679,-0.0023411789443343878,0.9974368214607239,-0.3740672767162323,625.0
-0.0742686539888382,-0.0007046855753287673,0.9972379803657532,-0.3741704523563385,637.0
-0.07489023357629776,-0.0024232373107224703,0.9971888661384583,-0.3740844130516052,638.0
-0.07501488924026489,-0.0020435114856809378,0.9971803426742554,-0.3741762936115265,638.0
-0.06548642367124557,-0.0053309546783566475,0.9978392124176025,-0.3737127184867859,636.0
-0.05841515585780144,-0.005155953112989664,0.9982790350914001,-0.3732094466686249,617.0
-0.06417853385210037,-0.005169684533029795,0.9979250431060791,-0.37365174293518066,632.0
-0.0636843740940094,0.00047416461165994406,0.9979699850082397,-0.37359827756881714,630.0
-0.06320738047361374,-0.0036400160752236843,0.9979938268661499,-0.37372148036956787,627.0
-0.06489919871091843,-0.004808876663446426,0.9978802800178528,-0.37361210584640503,644.0
-0.06313689053058624,-0.008808878250420094,0.9979660511016846,-0.3735599219799042,629.0
-0.06564070284366608,-0.0034691833425313234,0.9978373050689697,-0.37380164861679077,636.0
-0.062452614307403564,-0.00892222672700882,0.9980080723762512,-0.37355661392211914,621.0
-0.06393925100564957,-0.0011855667689815164,0.9979530572891235,-0.3737606704235077,631.0
-0.06371352821588516,-0.006920349318534136,0.9979442358016968,-0.373585045337677,630.0
-0.06327427923679352,-0.00096970668528229,0.9979956746101379,-0.3735590875148773,633.0
-0.06468874961137772,-0.0034219282679259777,0.9978996515274048,-0.3736504018306732,628.0
-0.06300216168165207,0.0002001573593588546,0.9980133771896362,-0.37357795238494873,624.0
-0.06521490961313248,-0.003805282525718212,0.9978640079498291,-0.3737044930458069,633.0
-0.06356876343488693,-0.009853975847363472,0.9979287981987,-0.3734917640686035,634.0
-0.06262493133544922,-0.001161926076747477,0.9980365037918091,-0.37362393736839294,632.0
-0.06269910931587219,-0.007261047605425119,0.9980061054229736,-0.37341225147247314,630.0
-0.06576788425445557,-0.0043923621997237206,0.9978253245353699,-0.37362009286880493,645.0
-0.06446588784456253,-0.004984238650649786,0.9979074001312256,-0.3736645579338074,640.0
-0.05372828617691994,-0.00875968486070633,0.9985171556472778,-0.37294310331344604,633.0
-0.05528903752565384,-0.011446052230894566,0.9984048008918762,-0.37300917506217957,615.0
-0.055135440081357956,-0.005284551531076431,0.9984648823738098,-0.37312644720077515,629.0
-0.05274646356701851,-0.007292295806109905,0.9985812902450562,-0.37298986315727234,621.0
-0.054925110191106796,-0.011080860160291195,0.998429000377655,-0.37303653359413147,619.0
-0.05325163155794144,-0.008335109800100327,0.998546302318573,-0.37294745445251465,628.0
-0.053020674735307693,-0.007816428318619728,0.9985628724098206,-0.3729798197746277,610.0
-0.053244855254888535,-0.004189655650407076,0.9985727071762085,-0.3729507625102997,616.0
-0.054952479898929596,-0.0051242895424366,0.9984758496284485,-0.3730490505695343,629.0
-0.055847667157649994,-0.006302293390035629,0.9984194040298462,-0.3732127547264099,618.0
-0.055204588919878006,-0.004301159176975489,0.9984657764434814,-0.373113751411438,615.0
-0.05599557235836983,-0.008761395700275898,0.998392641544342,-0.3731865882873535,610.0
-0.05561777204275131,-0.005793659016489983,0.9984353184700012,-0.37307900190353394,619.0
-0.053553979843854904,-0.008075271733105183,0.9985322952270508,-0.37295886874198914,629.0
-0.05552796274423599,-0.005899839103221893,0.9984397292137146,-0.37317612767219543,607.0
-0.05456699803471565,-0.006111684255301952,0.9984914064407349,-0.3731497526168823,623.0
-0.05347221717238426,-0.006907596252858639,0.9985454678535461,-0.37304770946502686,623.0
-0.051035456359386444,-0.00667882664129138,0.9986745119094849,-0.37284108996391296,625.0
-0.05581601709127426,-0.0035979747772216797,0.9984346032142639,-0.3731558322906494,618.0
-0.056079838424921036,-0.0072934627532958984,0.9983996748924255,-0.37306880950927734,619.0
-0.05613250285387039,-0.007254848722368479,0.9983969330787659,-0.37602123618125916,606.0
-0.0552985854446888,-0.01294494979083538,0.9983859062194824,-0.3760116994380951,601.0
-0.05783761292695999,-0.004311096388846636,0.998316764831543,-0.3761141896247864,598.0
-0.0575874000787735,-0.004181648604571819,0.9983317255973816,-0.3761391341686249,596.0
-0.05973612889647484,-0.006807234603911638,0.9981909990310669,-0.375989705324173,606.0
-0.057640936225652695,-0.007665681187063456,0.998308002948761,-0.37608659267425537,602.0
-0.055154379457235336,-0.005544840358197689,0.9984624981880188,-0.3760484755039215,601.0
-0.05786992609500885,-0.0028427625074982643,0.9983201026916504,-0.3761098086833954,608.0
-0.05690151825547218,-0.0044660321436822414,0.9983698725700378,-0.3761342167854309,611.0
-0.05959847569465637,-0.0008117144461721182,0.9982221126556396,-0.37601256370544434,605.0
-0.05749041587114334,-0.003831886686384678,0.9983386397361755,-0.3761357069015503,615.0
-0.05388234555721283,-0.007956063374876976,0.9985155463218689,-0.37584948539733887,598.0
-0.05856288969516754,-0.0049204276874661446,0.9982715845108032,-0.3759421408176422,615.0
-0.05727742612361908,-0.0060324156656861305,0.9983401298522949,-0.376108855009079,614.0
-0.05765393748879433,-0.012646888382732868,0.998256504535675,-0.3763093650341034,602.0
-0.05727366730570793,-0.002311127493157983,0.9983558058738708,-0.376077264547348,597.0
-0.05485669896006584,-0.006408363115042448,0.998473584651947,-0.37592023611068726,598.0
-0.056693363934755325,-0.004174492787569761,0.9983829855918884,-0.37614020705223083,605.0
-0.05800372734665871,-0.005306718870997429,0.9983022212982178,-0.37610355019569397,607.0
-0.05558796972036362,-0.006956426426768303,0.9984295964241028,-0.37593573331832886,598.0
-0.06328921020030975,-0.0016769289504736662,0.9979938268661499,-0.3751521110534668,618.0
-0.06562738120555878,-0.004083212930709124,0.9978358149528503,-0.3751714527606964,611.0
-0.06438160687685013,-0.006745362188667059,0.997902512550354,-0.3750549554824829,619.0
-0.06136773154139519,-0.0019618745427578688,0.9981132745742798,-0.37500444054603577,613.0
-0.06462126970291138,-0.006944171618670225,0.9978857040405273,-0.37523195147514343,609.0
-0.0637935996055603,-0.004324319306761026,0.9979537725448608,-0.3751700222492218,616.0
-0.06375333666801453,-0.005122308619320393,0.9979525208473206,-0.37514880299568176,611.0
