c1,c2,c3,c4,n
-0.5404173731803894,0.0081426920369267464,0.84135764837265015,-0.7255437970161438,83071.0
-0.53972733020782471,0.0087412521243095398,0.84179455041885376,-0.72574144601821899,83288.0
-0.53954124450683594,0.0043353168293833733,0.84194809198379517,-0.72584009170532227,82901.0
-0.54055184125900269,0.0079533755779266357,0.84127312898635864,-0.72555971145629883,83158.0
-0.5404084324836731,0.0046288291923701763,0.84139001369476318,-0.72575372457504272,82996.0
-0.53715014457702637,0.025017930194735527,0.84311556816101074,-0.72614812850952148,83860.0
-0.54160803556442261,0.009448065422475338,0.84057796001434326,-0.72475510835647583,83012.0
-0.53465723991394043,0.035057060420513153,0.84434151649475098,-0.72498083114624023,83031.0
-0.54012256860733032,0.0094293151050806046,0.84153348207473755,-0.72553384304046631,83141.0
-0.54005956649780273,0.0090811159461736679,0.84157776832580566,-0.72567534446716309,83140.0
-0.53903049230575562,0.014386246912181377,0.8421633243560791,-0.72553169727325439,83562.0
-0.54011356830596924,0.0077977059409022331,0.84155601263046265,-0.72571057081222534,83071.0
-0.5391039252281189,0.0070153535343706608,0.84221005439758301,-0.72582143545150757,83253.0
-0.54156202077865601,0.00711017195135355,0.84063076972961426,-0.72548848390579224,83045.0
-0.53992044925689697,0.0038037162739783525,0.84170746803283691,-0.7258644700050354,83033.0
-0.5406767725944519,0.0094576748088002205,0.84117728471755981,-0.72562229633331299,83149.0
-0.54030138254165649,0.0068036466836929321,0.84144407510757446,-0.72549885511398315,83213.0
-0.53997498750686646,0.0099818781018257141,0.84162187576293945,-0.7258719801902771,83040.0
-0.54018431901931763,0.0072014294564723969,0.84151589870452881,-0.7256806492805481,82993.0
-0.53146541118621826,0.019986353814601898,0.8468441367149353,-0.72613084316253662,81642.0
-0.54237258434295654,0.010499796830117702,0.84007245302200317,-0.72548842430114746,83172.0
-0.53744786977767944,0.016901571303606033,0.8431275486946106,-0.72569310665130615,83467.0
-0.54014748334884644,0.0077523710206151009,0.84153461456298828,-0.72565931081771851,83040.0
-0.540108323097229,0.0067373234778642654,0.84156858921051025,-0.72575646638870239,82990.0
