c1,c2,c3,c4,n
-0.5229300856590271,0.016572849825024605,0.85221445560455322,-0.72566026449203491,35490.0
-0.5283961296081543,0.014786990359425545,0.84886914491653442,-0.72594195604324341,35523.0
-0.52071279287338257,0.019827952608466148,0.85350155830383301,-0.7252928614616394,35581.0
-0.52379214763641357,0.016397774219512939,0.85168832540512085,-0.72545987367630005,35627.0
-0.52514380216598511,0.011108505539596081,0.850941002368927,-0.72596073150634766,35524.0
-0.5237535834312439,0.024739060550928116,0.85151052474975586,-0.72530961036682129,35678.0
-0.52309900522232056,0.014778481796383858,0.85214376449584961,-0.72555363178253174,35535.0
-0.52188080549240112,0.015793027356266975,0.85287225246429443,-0.72543978691101074,35511.0
-0.52327018976211548,0.016779698431491852,0.85200154781341553,-0.72557467222213745,35501.0
-0.52171379327774048,0.018131529912352562,0.85292792320251465,-0.72550827264785767,35540.0
-0.53274399042129517,0.012872681953012943,0.84617859125137329,-0.72577816247940063,67126.0
-0.53290420770645142,0.010452744551002979,0.84611093997955322,-0.72592431306838989,66456.0
-0.53389900922775269,0.015217640437185764,0.84541130065917969,-0.72566109895706177,66773.0
-0.53338176012039185,0.012947067618370056,0.84577548503875732,-0.72596818208694458,66629.0
-0.53118520975112915,0.013869917951524258,0.84714221954345703,-0.72586590051651001,66678.0
-0.53420364856719971,0.008199586533010006,0.84531605243682861,-0.72563791275024414,66638.0
-0.53446131944656372,0.01157889049500227,0.84511369466781616,-0.72579002380371094,66573.0
-0.53577643632888794,0.024563327431678772,0.84400254487991333,-0.7251320481300354,67334.0
-0.53287029266357422,0.014058804139494896,0.84608012437820435,-0.72589445114135742,66667.0
-0.53351849317550659,0.012037697248160839,0.84570276737213135,-0.72585451602935791,66555.0
-0.54319566488265991,0.024082997813820839,0.83926069736480713,-0.72529608011245728,91259.0
-0.53944414854049683,0.011674229055643082,0.84194040298461914,-0.72589772939682007,90807.0
-0.54064536094665527,0.0096112592145800591,0.84119576215744019,-0.72560185194015503,90913.0
-0.54082667827606201,0.018914870917797089,0.84092140197753906,-0.7251662015914917,91471.0
-0.54060691595077515,0.012214701622724533,0.84118664264678955,-0.72562539577484131,90778.0
-0.53783822059631348,0.026172129437327385,0.84264177083969116,-0.72569602727890015,91422.0
-0.54133963584899902,0.016199897974729538,0.84064799547195435,-0.72505688667297363,91157.0
-0.54007947444915771,0.0051796077750623226,0.8415980339050293,-0.72563278675079346,90607.0
-0.53878307342529297,0.014733669348061085,0.842315673828125,-0.72556072473526001,90970.0
-0.53606724739074707,0.023566046729683876,0.84384632110595703,-0.72534805536270142,91813.0
-0.54054564237594604,0.0080008981749415398,0.84127664566040039,-0.72563815116882324,90843.0
-0.54002577066421509,0.0074123302474617958,0.84161585569381714,-0.72560930252075195,90726.0
-0.54158204793930054,0.01296575739979744,0.84054791927337646,-0.72563600540161133,90864.0
-0.54035276174545288,0.0060151261277496815,0.84141713380813599,-0.7257271409034729,90835.0
-0.53962427377700806,0.0019612985197454691,0.84190362691879272,-0.7263454794883728,90359.0
-0.54004973173141479,0.01013248972594738,0.84157216548919678,-0.72576272487640381,91110.0
-0.53805392980575562,0.015824716538190842,0.84276187419891357,-0.72558498382568359,91402.0
-0.53945553302764893,0.010124729946255684,0.84195315837860107,-0.72592878341674805,91073.0
-0.53929311037063599,0.0073872413486242294,0.84208577871322632,-0.72572588920593262,91062.0
-0.5406801700592041,0.010700171813368797,0.84116017818450928,-0.7253572940826416,90836.0
-0.53997951745986938,0.018188348039984703,0.84148156642913818,-0.72543561458587646,85909.0
-0.54044896364212036,0.011999959126114845,0.84129124879837036,-0.72567617893218994,85434.0
-0.54106694459915161,0.0041701425798237324,0.84096920490264893,-0.72566759586334229,85199.0
-0.53453576564788818,0.021606698632240295,0.84486961364746094,-0.72578990459442139,85354.0
-0.53983104228973389,0.016682988032698631,0.84160798788070679,-0.72551655769348145,85718.0
-0.53983467817306519,-0.00094643316697329283,0.8417704701423645,-0.72601234912872314,85018.0
-0.54020869731903076,0.013530521653592587,0.84142231941223145,-0.72537589073181152,85730.0
-0.54027754068374634,0.0092603890225291252,0.84143596887588501,-0.72547972202301025,85592.0
-0.54011523723602295,0.0083804195746779442,0.8415493369102478,-0.72557342052459717,85598.0
-0.54059886932373047,0.0059283832088112831,0.84125959873199463,-0.72570335865020752,85280.0
-0.54061716794967651,0.0050710695795714855,0.84125345945358276,-0.72560620307922363,80708.0
-0.54021579027175903,0.0035283283796161413,0.84151917695999146,-0.72573870420455933,80678.0
-0.54219573736190796,0.0097103836014866829,0.84019613265991211,-0.72543996572494507,80716.0
-0.54143023490905762,0.0032505746930837631,0.84073936939239502,-0.72543084621429443,80449.0
-0.54032242298126221,0.0076139997690916061,0.8414236307144165,-0.72555446624755859,80786.0
-0.54061788320541382,0.0060304608196020126,0.84124666452407837,-0.7256123423576355,80610.0
-0.53789985179901123,0.012775442562997341,0.84291189908981323,-0.72578716278076172,81146.0
-0.54030346870422363,0.008643805980682373,0.84142583608627319,-0.72556167840957642,80917.0
-0.54132097959518433,0.0031965353991836309,0.84080994129180908,-0.72571170330047607,80574.0
-0.53904920816421509,0.01906108483672142,0.84205859899520874,-0.72608238458633423,81011.0
-0.54548907279968262,0.010690388269722462,0.83804982900619507,-0.72343087196350098,61321.0
-0.54442024230957031,0.0045852148905396461,0.83880013227462769,-0.72382557392120361,61098.0
-0.541431725025177,0.017812240868806839,0.84055602550506592,-0.72414177656173706,61656.0
0.85856735706329346,0.0097743785008788109,0.51260757446289062,-0.72599399089813232,60572.0
-0.54368501901626587,0.0016476326854899526,0.83928775787353516,-0.72391295433044434,61146.0
-0.54377955198287964,0.0050517655909061432,0.83921289443969727,-0.72397112846374512,61386.0
-0.54303348064422607,0.0071008014492690563,0.83968102931976318,-0.7243267297744751,61309.0
-0.54290550947189331,0.011538045480847359,0.83971452713012695,-0.7241361141204834,61514.0
-0.54476422071456909,0.011189589276909828,0.83851456642150879,-0.72363531589508057,61478.0
-0.54375362396240234,0.0034945004153996706,0.83923763036727905,-0.72401875257492065,61145.0
0.84987103939056396,0.073309339582920074,0.52186673879623413,-0.73375755548477173,70131.0
0.85813790559768677,0.07231159508228302,0.50830143690109253,-0.72668671607971191,70801.0
0.84971886873245239,0.077774740755558014,0.52146798372268677,-0.73136049509048462,72740.0
0.83697432279586792,0.082908526062965393,0.54092526435852051,-0.73773610591888428,66165.0
0.84991943836212158,0.07972271740436554,0.52084660530090332,-0.73303186893463135,69551.0
0.83757662773132324,0.077515110373497009,0.54079276323318481,-0.73902237415313721,67571.0
0.84376507997512817,0.084080785512924194,0.53008580207824707,-0.73501169681549072,71416.0
0.8431817889213562,0.087552383542060852,0.53045189380645752,-0.73179197311401367,68859.0
0.8665001392364502,0.074292510747909546,0.49361732602119446,-0.7185516357421875,65612.0
0.85280537605285645,0.05677105113863945,0.51913398504257202,-0.7277604341506958,66845.0
0.8428189754486084,0.076633557677268982,0.53271341323852539,-0.73793792724609375,73770.0
0.85979330539703369,0.056439455598592758,0.50751364231109619,-0.72202432155609131,71862.0
0.84202378988265991,0.075850166380405426,0.5340811014175415,-0.73460102081298828,74199.0
0.84549230337142944,0.079318106174468994,0.52806377410888672,-0.73402857780456543,76615.0
0.85249215364456177,0.056372642517089844,0.51969164609909058,-0.72989189624786377,76371.0
0.86105090379714966,0.016105810180306435,0.50826370716094971,-0.72440433502197266,61129.0
0.84531599283218384,0.0813288614153862,0.52804023027420044,-0.73295122385025024,77710.0
0.86105340719223022,0.038020268082618713,0.507091224193573,-0.72331428527832031,68092.0
