c1,c2,c3,c4,n
-0.01617247611284256,0.00081263715401291847,0.99986886978149414,-0.74421000480651855,125978.0
-0.018121590837836266,0.0013200875837355852,0.99983495473861694,-0.74361288547515869,124058.0
-0.018426673486828804,-0.00082982360618188977,0.99982982873916626,-0.74343293905258179,124661.0
-0.015080497600138187,0.0013728885678574443,0.99988538026809692,-0.74440503120422363,126637.0
-0.017642447724938393,-0.001120762899518013,0.99984371662139893,-0.74372196197509766,123658.0
-0.018367193639278412,0.0012618941254913807,0.99983048439025879,-0.7435498833656311,124083.0
-0.014177137985825539,0.012672707438468933,0.99981915950775146,-0.74328815937042236,127219.0
-0.015611644834280014,0.0033469884656369686,0.99987256526947021,-0.74392372369766235,125883.0
-0.018787870183587074,0.0080729713663458824,0.99979090690612793,-0.74339151382446289,124346.0
-0.014817126095294952,-0.00041780871106311679,0.99989014863967896,-0.7444186806678772,126733.0
-0.017942784354090691,0.0090544763952493668,0.9997979998588562,-0.74369567632675171,135542.0
-0.018458135426044464,-0.0021200941409915686,0.99982738494873047,-0.74393737316131592,134584.0
-0.017355117946863174,-0.0015960395103320479,0.9998481273651123,-0.74416780471801758,135462.0
-0.014688038267195225,0.0065402672626078129,0.99987077713012695,-0.74425482749938965,136982.0
-0.017883321270346642,0.0022005718201398849,0.99983763694763184,-0.74388927221298218,135532.0
-0.013161391019821167,0.0056232679635286331,0.9998975396156311,-0.74358624219894409,136871.0
-0.018578620627522469,0.00079722522059455514,0.99982708692550659,-0.74395322799682617,134064.0
-0.015238441526889801,-0.0023094431962817907,0.99988120794296265,-0.74384284019470215,136589.0
-0.014788074418902397,-0.0043035675771534443,0.9998813271522522,-0.74393123388290405,136252.0
-0.016280628740787506,0.0054426286369562149,0.99985259771347046,-0.74410837888717651,135928.0
-0.016457466408610344,-0.0053397058509290218,0.99985033273696899,-0.74457728862762451,137509.0
-0.016902249306440353,0.0060835713520646095,0.99983865022659302,-0.74372023344039917,137315.0
-0.018354194238781929,-0.0074463975615799427,0.99980384111404419,-0.74371993541717529,135351.0
-0.01810130849480629,-0.0043705259449779987,0.99982661008834839,-0.74397194385528564,135877.0
-0.015060439705848694,0.0051163416355848312,0.9998735785484314,-0.74438899755477905,138485.0
-0.017263537272810936,0.003908111248165369,0.99984335899353027,-0.74408084154129028,137644.0
-0.017742719501256943,-0.0078366613015532494,0.99981188774108887,-0.74447923898696899,136927.0
-0.017416888847947121,0.0018235571915283799,0.99984663724899292,-0.74388229846954346,137854.0
-0.018348302692174911,-0.0016240322729572654,0.99983036518096924,-0.74387270212173462,136499.0
-0.016074415296316147,-0.00088222959311679006,0.99987035989761353,-0.74458223581314087,137658.0
-0.016764702275395393,0.00035588094033300877,0.99985939264297485,-0.74425309896469116,137588.0
-0.019328977912664413,-0.0037815507967025042,0.99980604648590088,-0.74339425563812256,135558.0
-0.015287067741155624,-0.0010472957510501146,0.99988263845443726,-0.74422609806060791,137894.0
-0.017356997355818748,-0.0082606365904211998,0.99981522560119629,-0.74420934915542603,136495.0
-0.016262630000710487,0.0034509869292378426,0.99986177682876587,-0.74415820837020874,137764.0
-0.015648478642106056,-0.0038452895823866129,0.9998701810836792,-0.74404758214950562,137475.0
-0.018240362405776978,-0.0059833419509232044,0.99981576204299927,-0.74371170997619629,135529.0
-0.015921900048851967,0.0049790944904088974,0.99986082315444946,-0.74400264024734497,137642.0
-0.02099183201789856,0.0040457760915160179,0.99977147579193115,-0.74279582500457764,132943.0
-0.015934493392705917,0.0056861173361539841,0.99985688924789429,-0.7438322901725769,138388.0
-0.021403556689620018,-0.0066731302067637444,0.99974864721298218,-0.74323517084121704,133361.0
-0.017010832205414772,0.0046951822005212307,0.9998442530632019,-0.74386906623840332,138004.0
-0.017740672454237938,-0.0022281568963080645,0.9998401403427124,-0.7440495491027832,136813.0
-0.018291071057319641,0.0022350689396262169,0.99983018636703491,-0.74342161417007446,137089.0
-0.016993936151266098,-0.0041648941114544868,0.9998469352722168,-0.74405437707901001,136871.0
-0.016624543815851212,-0.0010249241022393107,0.99986129999160767,-0.74404364824295044,137296.0
-0.013139638118445873,0.017052216455340385,0.99976825714111328,-0.74475961923599243,138764.0
-0.018730700016021729,0.0064562004990875721,0.99980366230010986,-0.74319124221801758,135780.0
-0.017326649278402328,0.00076991645619273186,0.99984955787658691,-0.74361562728881836,137616.0
-0.016007799655199051,-0.0030120534356683493,0.99986737966537476,-0.7441093921661377,137094.0
-0.01622060127556324,0.00044562431867234409,0.99986827373504639,-0.74413931369781494,138205.0
-0.016895189881324768,0.0018119056476280093,0.99985557794570923,-0.74405741691589355,138213.0
-0.016212189570069313,0.002682502381503582,0.99986493587493896,-0.74415147304534912,137751.0
-0.01624436117708683,0.004570485558360815,0.99985760450363159,-0.74380171298980713,137635.0
-0.020022444427013397,0.0020076166838407516,0.999797523021698,-0.74282360076904297,134923.0
-0.016747092828154564,-0.0032469290308654308,0.99985450506210327,-0.7440294623374939,137113.0
